,bids_name,aor,aqi,dummy_trs,dvars_nstd,dvars_std,dvars_vstd,efc,fber,fd_mean,fd_num,fd_perc,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,gcor,gsr_x,gsr_y,size_t,size_x,size_y,size_z,snr,spacing_tr,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_fg_k,summary_fg_mad,summary_fg_mean,summary_fg_median,summary_fg_n,summary_fg_p05,summary_fg_p95,summary_fg_stdv,tsnr,sub,ses,task,run
225,sub-CBPD0124_ses-01_task-rest_run-01_bold,0.0025272781065088755,0.007501927396449705,0,40.94449142035713,1.2041282950595242,0.9822984924404762,0.5036424224809942,639.9617309570312,0.17536311987047365,3,1.7751479289940828,3.386045,3.1310700000000002,3.43014,3.596925,0.00667354,-0.005432687699794768,0.026231283321976658,169,96,96,75,2.016470460891112,2.0,2.0,2.0,2.0,60.61861696492564,53.70705032348633,313.37939453125,216.28402709960938,435075.0,168.70829162597656,774.3917297363279,343.38775634765625,1.7797031208265892,2091.51318359375,6554.52880859375,5764.01171875,164203.0,3387.6321044921874,12466.987988281247,2858.45703125,40.74360656738281,CBPD0124,1,rest,1
226,sub-CBPD0124_ses-02_task-rest_run-01_bold,0.0018816949152542371,0.007995411242937853,0,49.9700706872727,1.3811103930113635,0.9923248508522718,0.5148923806029023,654.8902587890625,0.12497021713360368,2,1.1299435028248588,3.349158333333333,3.0895650000000003,3.412185,3.545725,0.010095,-0.0049405680038034925,0.03008892573416233,177,96,96,75,2.047557394522783,2.0,2.0,2.0,2.0,49.53342146570734,65.41041564941406,361.8258361816406,228.46893310546875,428500.0,170.46893310546875,1034.0,455.85162353515625,1.3883526026885633,2355.318603515625,6954.00341796875,6178.158203125,169857.0,3436.089208984374,13098.565039062496,3017.322021484375,40.661659240722656,CBPD0124,2,rest,1
227,sub-CBPD0124_ses-02_task-rest_run-02_bold,0.003770348837209303,0.007887041453488371,0,50.973569959298274,1.3961152128654974,1.0173487895906441,0.5151143991348817,668.9271850585938,0.19604992763284032,4,2.3255813953488373,3.3254650000000003,3.0627150000000003,3.3917949999999997,3.5218849999999997,0.0143714,-0.00554676027968526,0.02900817431509495,172,96,96,75,2.053325735738829,2.0,2.0,2.0,2.0,53.1029765253063,60.80824279785156,366.8511962890625,227.31976318359372,429220.0,172.88954162597656,1062.5935974121091,474.319091796875,1.4022405177420794,2364.767578125,7002.79296875,6221.4013671875,169142.0,3481.4019531250005,13145.8591796875,3029.905517578125,41.01408767700195,CBPD0124,2,rest,2
229,sub-CBPD0125_ses-01_task-rest_run-01_bold,0.0011728021978021975,0.004090628516483517,0,40.66523142011051,1.315687371878453,1.0076282391160212,0.5445137935041069,582.8076782226562,0.08814963440387644,0,0.0,3.2453116666666664,3.023645,3.4061199999999996,3.30617,0.013221100000000001,-0.010907772928476334,0.05271191149950028,182,96,96,75,2.063175196177157,2.0,2.0,2.0,2.0,20.71378185792024,75.0098876953125,458.0068054199219,247.06593322753903,406942.0,181.4505615234375,1651.2572021484366,599.6324462890625,1.4929941079644076,2705.052734375,7051.244140625,6407.25,187160.0,3276.16298828125,13178.102539062498,3105.5205078125,52.75814056396485,CBPD0125,1,rest,1
231,sub-CBPD0125_ses-02_task-rest_run-01_bold,0.0027528,0.0033196326,0,43.48629005591835,1.4304877651020405,1.057228548979592,0.5496473441756651,555.883056640625,0.11104009894743816,0,0.0,3.2848066666666664,3.057545,3.4168849999999997,3.3799900000000003,0.012276299999999999,-0.011415078304708004,0.05412893742322922,50,96,96,75,1.9864511803183535,2.0,2.0,2.0,2.0,20.445093357627343,86.34674072265625,500.7606201171875,256.67999267578125,401655.0,183.8999938964844,1852.797924804687,672.8054809570312,1.3398042318564176,2871.414794921875,7227.00390625,6535.15966796875,191599.0,3228.0758544921882,13748.81376953125,3289.858154296875,59.74933624267578,CBPD0125,2,rest,1
232,sub-CBPD0125_ses-02_task-rest_run-02_bold,0.0012839999999999998,0.0051490675,0,42.729624862327036,1.346629511446541,1.0103460913836473,0.5478364277216294,575.9204711914062,0.10716797489266494,0,0.0,3.255881666666667,3.036455,3.390945,3.340245,0.017593400000000002,-0.009224236942827702,0.04948889464139938,160,96,96,75,2.039687243414246,2.0,2.0,2.0,2.0,26.03448670178657,84.95309448242188,497.5318298339844,256.02499389648443,405160.0,183.1437530517578,1822.6325012207012,672.6051635742188,1.2235765605607858,2873.755126953125,7273.33935546875,6613.33740234375,188695.0,3304.848828125,13651.625878906247,3242.320556640625,52.95344543457031,CBPD0125,2,rest,2
233,sub-CBPD0125_ses-02_task-rest_run-03_bold,0.011107333333333334,0.0049618042666666655,0,41.59480625959458,1.414156219864865,1.1143064401351357,0.5475792478836806,575.805419921875,0.11286573719173755,1,1.3333333333333333,3.260366666666666,3.0389999999999997,3.3876150000000003,3.354485,0.0226002,-0.008856875821948051,0.05009417235851288,75,96,96,75,2.0411716032090013,2.0,2.0,2.0,2.0,32.935386521883515,84.27110290527344,493.78326416015625,255.0933380126953,405236.0,183.04000854492188,1794.4834289550781,676.5021362304688,1.280214960646215,2851.162841796875,7259.56640625,6599.546875,188643.0,3315.516162109375,13629.86318359375,3233.20654296875,51.36884307861328,CBPD0125,2,rest,3
234,sub-CBPD0125_ses-02_task-rest_run-04_bold,0.038936842105263166,0.010834044736842104,0,66.23470931611111,1.400489705,1.5675566033333332,0.5483125249080498,568.5357666015625,0.6549513325803386,4,21.05263157894737,3.3645866666666664,3.1088150000000003,3.4666449999999998,3.5183,0.020006700000000002,-0.006696484982967378,0.05208992585539818,19,96,96,75,2.0394881105135414,2.0,2.0,2.0,2.0,32.74009687311264,89.03416442871094,486.1159057617188,255.7894744873047,403993.0,177.94737243652344,1733.2105712890625,656.8514404296875,1.4168934951424903,2795.017333984375,7203.5625,6540.21044921875,189891.0,3322.4737548828125,13546.6318359375,3206.78173828125,31.06083869934082,CBPD0125,2,rest,4
235,sub-CBPD0125_ses-02_task-rest_run-05_bold,0.01056541095890411,0.015350142260273971,0,72.97931484344826,1.2407124223448271,1.0504884676551722,0.5484408527551785,566.4520874023438,0.6816535621069881,33,22.602739726027398,3.4258599999999997,3.154815,3.52905,3.593715,0.024093299999999998,-0.0052467877976596355,0.052739467471838,146,96,96,75,2.035883500344005,2.0,2.0,2.0,2.0,35.59851826070437,87.81294250488281,480.7400817871094,254.26995849609372,404105.0,177.8544921875,1700.7181152343744,652.7222290039062,1.4714060112645342,2745.510009765625,7151.67138671875,6482.3193359375,189945.0,3314.908251953125,13469.309765625,3184.024169921875,26.02591896057129,CBPD0125,2,rest,5
237,sub-CBPD0126_ses-01_task-rest_run-01_bold,0.0007386255924170616,0.00437211654028436,0,40.27779246752379,1.242919103904762,0.9857480879047612,0.5519945469833584,493.18115234375,0.09220913195529157,0,0.0,3.2332183333333333,3.028795,3.372615,3.2982449999999996,0.00812029,-0.012088948860764505,0.05094609409570694,211,96,96,75,2.0798230819583874,2.0,2.0,2.0,2.0,21.58370136112455,81.70474243164062,490.4168701171875,250.9004821777344,407895.0,178.8483428955078,1813.131323242186,686.3621215820312,1.3530110811291047,2471.1298828125,6535.97509765625,5984.3505859375,185600.0,2939.215649414063,12242.509228515624,2877.32861328125,46.9205322265625,CBPD0126,1,rest,1
239,sub-CBPD0126_ses-02_task-rest_run-01_bold,0.0007813043478260871,0.003764426211180124,0,33.17861975431252,1.173675393875,1.007222020374999,0.5543457245473786,495.2970886230469,0.0846464206348394,0,0.0,3.247556666666666,3.044305,3.3637449999999998,3.3346199999999997,0.0116637,-0.014980644918978213,0.05314721539616585,161,96,96,75,2.042597455406608,2.0,2.0,2.0,2.0,25.07006013821087,88.70748901367188,535.9861450195311,261.65838623046875,405437.0,185.06832885742188,2033.7354736328089,781.427734375,1.2309256516357774,2689.5048828125,6877.5673828125,6278.73291015625,187670.0,3039.3348388671875,12958.991650390624,3073.88818359375,54.72144317626953,CBPD0126,2,rest,1
240,sub-CBPD0126_ses-02_task-rest_run-02_bold,0.005873765432098764,0.003968944259259259,0,36.156991638882,1.2718781996894413,1.0925521334782609,0.5555623930912079,492.7355041503906,0.12959418298000694,0,0.0,3.243186666666667,3.037225,3.3582199999999998,3.334115,0.0207578,-0.015679525211453438,0.05304812639951706,162,96,96,75,2.0512380564664934,2.0,2.0,2.0,2.0,31.16275939798743,90.3838348388672,546.119384765625,263.72222900390625,405381.0,186.02468872070312,2085.926025390625,810.5701904296875,1.239050170487806,2692.41943359375,6915.6533203125,6310.580078125,187716.0,3085.3272094726562,13004.36572265625,3076.465576171875,52.18412399291992,CBPD0126,2,rest,2
241,sub-CBPD0127_ses-01_task-rest_run-01_bold,0.0033084276729559744,0.0059721109433962275,0,42.743097256962045,1.2860667731012658,1.015736164177215,0.5044480750134276,650.8709716796875,0.1978813060874781,2,1.2578616352201255,3.26061,2.978145,3.3380050000000003,3.4656800000000003,0.010922200000000002,-0.01377197541296482,0.026639653369784355,159,96,96,75,2.180112413231788,2.0,2.0,2.0,2.0,36.2700644040316,48.31046676635742,362.87506103515625,211.59747314453125,448986.0,169.87420654296875,1172.654052734375,497.8888244628906,1.7940214094357696,2020.1715087890625,6333.25146484375,5694.2451171875,151715.0,3287.071630859375,11589.208300781247,2611.895751953125,47.02987670898438,CBPD0127,1,rest,1
244,sub-CBPD0128_ses-01_task-rest_run-01_bold,0.01139130681818182,0.013554404261363638,0,63.76921441222853,1.2671005489714289,1.0347492424000009,0.5208478322613295,541.7738647460939,0.4694070970381513,20,11.363636363636365,3.2262633333333337,2.9302349999999997,3.3641349999999997,3.3844199999999995,0.0167135,-0.000756711873691529,0.033940616995096214,176,96,96,75,2.237740828105688,2.0,2.0,2.0,2.0,24.983221639401645,65.57146453857422,405.0213928222656,227.97727966308597,443545.0,171.4829559326172,1390.8693115234366,517.0928955078125,1.6618386936486695,2023.503662109375,6130.97021484375,5609.7900390625,155918.0,3062.3561401367188,11161.492333984375,2506.890869140625,29.252788543701172,CBPD0128,1,rest,1
245,sub-CBPD0128_ses-01_task-rest_run-02_bold,0.010569308176100628,0.008865366100628932,0,57.9374007457595,1.4353479479113922,1.0963392729113928,0.5145074407401571,566.9481811523438,0.25348054291034944,6,3.7735849056603774,3.1601933333333334,2.8917599999999997,3.2524450000000003,3.336375,0.00956849,0.00217474065721035,0.033949460834264755,159,96,96,75,2.209968234382071,2.0,2.0,2.0,2.0,31.0914767424744,62.2226676940918,387.1233215332031,221.23269653320312,446475.0,167.48426818847656,1293.0201171874985,519.8336791992189,1.5308795266678867,2031.46337890625,6144.31689453125,5578.10693359375,153589.0,3122.801220703125,11168.42890625,2524.058349609375,37.85925674438477,CBPD0128,1,rest,2
247,sub-CBPD0130_ses-01_task-rest_run-01_bold,0.002709207317073171,0.00528967713414634,0,34.301312148282214,1.1335595115950925,1.0200147151533738,0.5234225134311216,532.6215209960939,0.1142831342430821,1,0.6097560975609756,2.906,2.657235,3.199965,2.8608,0.01596,-0.008250488899648191,0.028165699914097782,164,96,96,75,2.9659415325309357,2.0,2.0,2.0,2.0,32.83372134292079,42.73329162597656,331.8964538574219,205.75608825683597,454245.0,167.0670623779297,1028.0365234374997,412.6276245117188,0.6553173227310296,1628.1412353515625,5199.80322265625,5023.17041015625,146483.0,2844.0158447265626,8226.301660156249,1693.6116943359375,45.68412780761719,CBPD0130,1,rest,1
248,sub-CBPD0130_ses-01_task-rest_run-02_bold,0.011084831460674158,0.007851671348314606,0,42.52444226327682,1.24863010819209,1.1175525357627123,0.5240986151144794,530.7963256835939,0.22368542105867092,8,4.49438202247191,2.9293766666666667,2.6747400000000003,3.22305,2.89034,0.0153436,-0.008523204363882542,0.028758294880390167,178,96,96,75,2.9695219711232723,2.0,2.0,2.0,2.0,33.95774913293471,42.8955192565918,332.7352600097656,205.92135620117188,454015.0,167.20225524902344,1028.316857910155,414.0846252441406,0.6692197620680539,1620.3927001953125,5195.759765625,5017.41015625,146741.0,2850.938232421875,8220.21875,1689.6298828125,37.6419677734375,CBPD0130,1,rest,2
250,sub-CBPD0131_ses-01_task-rest_run-01_bold,0.001633719512195122,0.0042347631097560965,0,34.38721762092026,1.1175507977914103,1.0084392633742334,0.5548943719564269,430.7420654296875,0.11355904540586717,0,0.0,3.016703333333333,2.687615,3.3153650000000003,3.04713,0.00716393,-0.003444362431764603,0.07823674380779266,164,96,96,75,2.4800820307085143,2.0,2.0,2.0,2.0,39.23490250766518,71.86100769042969,434.5287170410156,236.3658447265625,421817.0,175.23170471191406,1320.0181884765614,587.3224487304688,0.8537832201949551,1984.083984375,5557.54931640625,5234.9970703125,174806.0,2768.1767578125,9512.506103515623,2110.81005859375,45.92886734008789,CBPD0131,1,rest,1
251,sub-CBPD0131_ses-01_task-rest_run-02_bold,0.0008266666666666666,0.0031000380606060604,0,32.5643855535366,1.111685546097562,1.011833698414634,0.5549088295865833,433.3561401367188,0.0874116794176657,0,0.0,3.0011716666666666,2.6825900000000003,3.29851,3.022415,0.00771885,-0.0041597262024879456,0.07835277915000917,165,96,96,75,2.4769270375500625,2.0,2.0,2.0,2.0,38.70788938576905,70.23490905761719,437.11798095703125,236.1605987548828,421828.0,176.24241638183594,1337.2172302246076,594.2990112304688,0.8425751393684346,1993.05322265625,5573.73876953125,5252.7119140625,174862.0,2767.2151367187507,9538.105078124998,2120.650634765625,51.17111206054688,CBPD0131,1,rest,2
253,sub-CBPD0133_ses-01_task-rest_run-01_bold,0.003165146198830409,0.00969054239766082,0,55.46630112158823,1.3384903039411766,1.0093236646470587,0.5087095816182993,529.2672119140625,0.2364396565063148,4,2.3391812865497075,3.5805466666666668,3.2679549999999997,3.62972,3.8439650000000003,0.0347453,-0.005736313760280609,0.0346183180809021,171,96,96,75,1.849807437272036,2.0,2.0,2.0,2.0,37.42238051948692,56.66833877563477,337.7755432128906,216.2105255126953,431227.0,165.9122772216797,987.6011840820302,393.3950500488281,2.0666460903901585,2019.2347412109373,6039.40478515625,5260.470703125,166776.0,2900.9663696289062,12002.01611328125,2843.78515625,33.477157592773445,CBPD0133,1,rest,1
254,sub-CBPD0133_ses-01_task-rest_run-02_bold,0.003024207317073171,0.009558912926829269,0,52.07886486411043,1.279023323558282,0.9567677108588954,0.5079517571977127,534.5518798828125,0.1748339372798123,3,1.8292682926829267,3.562288333333333,3.254835,3.6236099999999998,3.80842,0.010505,-0.006051446311175822,0.03265666961669922,164,96,96,75,1.8656036753611347,2.0,2.0,2.0,2.0,40.794937932053706,56.35696029663086,338.67266845703125,216.42681884765625,432647.0,167.1890106201172,989.7200927734366,401.6374206542969,1.9763540852262225,2019.638916015625,6067.60888671875,5296.423828125,165658.0,2901.39013671875,12013.597412109373,2838.97802734375,34.420265197753906,CBPD0133,1,rest,2
255,sub-CBPD0134_ses-01_task-rest_run-01_bold,0.08798851851851852,0.10447434074074076,0,274.607295403077,1.915187417692308,2.0906550434615383,0.5001155469383614,620.0348510742188,3.1959223109825565,17,62.96296296296296,4.093928333333333,3.7432,4.23879,4.299795,0.0465,-0.009931287728250028,0.03892059624195099,27,96,96,75,1.9791450787190223,2.0,2.0,2.0,2.0,34.89762358722894,62.87332153320313,372.8589477539063,223.7777862548828,448718.0,169.51852416992188,1161.2278381347646,460.0275573730469,1.9020129687402372,2253.994873046875,6711.162109375,5902.33349609375,152219.0,3328.1407958984382,12788.888671875002,2982.25439453125,6.225001811981201,CBPD0134,1,rest,1
256,sub-CBPD0135_ses-01_task-rest_run-01_bold,0.006518862275449102,0.00773660610778443,0,50.7033021310241,1.3042365959036144,1.1068576474096383,0.4976752212681499,548.0054931640625,0.2500485696518703,2,1.1976047904191616,3.3566300000000004,3.064995,3.44991,3.554985,0.0165891,0.002932070521637797,0.05325785651803017,167,96,96,75,2.1612666840899784,2.0,2.0,2.0,2.0,28.04510149762896,47.32787322998047,330.5751037597656,205.93414306640625,459821.0,163.22755432128906,1032.964111328125,372.8760070800781,2.1423137371281635,1776.63671875,5629.4365234375,5094.91015625,142705.0,2874.5294921875,10488.5365234375,2357.364013671875,35.82016372680664,CBPD0135,1,rest,1
257,sub-CBPD0135_ses-01_task-rest_run-02_bold,0.00446808988764045,0.00875753117977528,0,52.12000457858756,1.2600247835028244,1.0187829644067798,0.4978100135541401,550.2897338867189,0.3170634620841759,6,3.3707865168539324,3.3557916666666667,3.06718,3.44495,3.5552449999999998,0.0149296,0.002836688654497266,0.052968937903642654,178,96,96,75,2.1694951608776623,2.0,2.0,2.0,2.0,26.267076274531522,47.4349479675293,332.5994873046875,206.8988800048828,460616.0,165.05618286132812,1041.4536743164062,374.2851867675781,2.1470343330979302,1772.9259033203125,5665.45849609375,5119.01123046875,142095.0,2913.416333007813,10518.495019531243,2359.531982421875,34.62151336669922,CBPD0135,1,rest,2
258,sub-CBPD0136_ses-01_task-rest_run-01_bold,0.002661647058823529,0.009949566,0,40.632894978402355,1.135922798047337,0.9802310308284029,0.5105368338840524,581.8372802734375,0.2366200206218844,2,1.1764705882352942,3.064841412164798,2.789775,3.333479602618265,3.071269633876129,0.013300799999999998,-0.014338413253426554,0.042259592562913895,170,96,96,75,2.7359539018331844,2.0,2.0,2.000000238418579,2.000000238418579,29.810716871854872,47.3037338256836,379.8736267089844,209.2353057861328,471837.0,169.0176544189453,1255.7447265624992,499.4713134765625,1.6656483932445774,1641.7728271484375,5634.87744140625,5324.7294921875,132129.0,3092.004736328125,9304.0994140625,1946.198486328125,35.108016967773445,CBPD0136,1,rest,1
259,sub-CBPD0136_ses-01_task-rest_run-02_bold,0.005391704545454545,0.011201631477272728,0,51.712629732228564,1.1761186795428578,1.0090763502285718,0.5097726323818863,581.3458251953125,0.3791438617099367,9,5.113636363636363,3.0979447428735405,2.823035,3.3725695979583743,3.0982296306622468,0.015386600000000002,-0.014474593102931975,0.043089885264635086,176,96,96,75,2.684731134272772,2.0,2.0,2.000000238418579,2.000000238418579,29.964585454330372,48.344627380371094,378.4530944824219,209.6761474609375,471106.0,169.21591186523438,1248.890625,490.8150024414063,1.7073782455946669,1658.0506591796875,5645.35693359375,5328.1337890625,132868.0,3057.039794921875,9388.171240234376,1984.5986328125,32.894290924072266,CBPD0136,1,rest,2
260,sub-CBPD0137_ses-01_task-rest_run-01_bold,0.0009283333333333336,0.0041676358641975315,0,38.690589347950294,1.2333474906832294,1.016966738136646,0.5347462010989634,525.6177368164061,0.13419631589374478,0,0.0,3.001035,2.742365,3.20815,3.0525900000000004,0.0120637,-0.0063677956350147715,0.047908622771501534,162,96,96,75,2.666510881471707,2.0,2.0,2.0,2.0,25.59986115030253,66.19544219970703,442.0722961425781,230.1728363037109,451120.0,173.59877014160156,1524.2062011718745,597.6029052734375,0.8985212707921728,1894.3262939453125,5882.57421875,5578.580078125,149770.0,3055.1352416992186,9821.347216796868,2092.082763671875,51.06981658935547,CBPD0137,1,rest,1
